# tmin,,,,,,,,,,,,,,,,,,,,,
,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36
TIMESTEP,MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2)
1979-01-28T00:00:00Z,0,0,0.142324,0,0,0.384817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-29T00:00:00Z,0,0,0,0,0,0.088783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-30T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-01-31T00:00:00Z,0,0,0,0.109938,0.065469,0.128227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-01T00:00:00Z,0.006892,0,0.282958,0.296161,0.103612,0.381563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-02T00:00:00Z,0.50907,0.779484,0.225228,0,0.118034,0.584883,0.375914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-03T00:00:00Z,0,0,0,0,0,0.102609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-04T00:00:00Z,0,0,0.02633,0,0,0.323956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-05T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-06T00:00:00Z,1.473121,2.630132,3.074181,0,0.607816,3.914835,0.878136,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-07T00:00:00Z,0,0,0,0,0,0.129989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-08T00:00:00Z,0,0,0,0,0,0.02101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-09T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-10T00:00:00Z,0,0.457084,0,0.131824,0.165286,0.014639,0.059776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-11T00:00:00Z,0,0,0,0.322222,0.259979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-12T00:00:00Z,1.527354,1.36151,1.090197,3.51532,2.708696,0.783322,2.819067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-13T00:00:00Z,1.922562,2.087357,2.758935,1.139726,1.129479,2.501906,1.608787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-14T00:00:00Z,7.312861,7.178477,7.576303,5.628786,6.464317,8.642534,5.881859,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-15T00:00:00Z,3.729017,2.769759,4.911304,1.985694,1.745643,2.624575,1.790427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-16T00:00:00Z,0.513115,0.285847,0.721403,0.159024,0.107977,0.170518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-19T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-20T00:00:00Z,1.664433,1.133493,1.059954,2.738931,2.458397,0.774104,1.980962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-21T00:00:00Z,5.103708,4.211865,5.168019,5.229649,6.155382,5.754869,4.38124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-22T00:00:00Z,1.662935,2.987288,1.938798,1.208673,1.058128,2.64694,2.559683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-23T00:00:00Z,9.581191,12.841435,8.234281,9.504148,7.357158,8.248909,15.79715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-27T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-02-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-02T00:00:00Z,5.930224,4.31074,3.343168,4.892495,8.318683,4.636613,2.656638,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-03T00:00:00Z,16.527437,18.034864,20.497349,12.00472,13.27949,18.70286,8.28462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-04T00:00:00Z,10.862088,11.641868,14.504309,6.280808,7.580122,14.391561,4.609842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-05T00:00:00Z,0.029663,0.021573,0.225761,0.326776,0.29831,0.330869,0.481944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-06T00:00:00Z,1.580836,0.255284,0.598826,0.691755,1.56138,0,0.13841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-07T00:00:00Z,0.041948,0,0,0,0.035296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-08T00:00:00Z,1.07926,1.907879,1.692489,0.598898,0.539881,2.379371,0.961928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-09T00:00:00Z,0.401503,0.619632,0.514767,0,0.117655,0.78549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-10T00:00:00Z,0,0,0.10612,0,0,0.156556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-11T00:00:00Z,0,0,0.012453,0,0,0.025212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-13T00:00:00Z,0.154309,0.939334,0.321207,0.047188,0,0.975525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-17T00:00:00Z,0.698883,0.028765,0.383918,2.567761,2.667893,0,1.200853,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-18T00:00:00Z,9.199008,11.121566,7.559662,9.388002,7.346901,6.650414,7.857652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-19T00:00:00Z,6.627606,8.270013,6.096049,4.856313,4.146154,5.30431,4.322528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-20T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-22T00:00:00Z,3.361221,4.228941,2.519296,4.50816,3.770991,2.881703,6.23695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-23T00:00:00Z,31.926327,39.257156,35.970787,31.858448,29.666931,36.965065,33.257137,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-24T00:00:00Z,7.979224,5.344903,4.389864,10.201583,6.618967,1.234688,9.104223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-25T00:00:00Z,0.666523,0,0.005248,0.753998,0.555821,0.042697,0.341399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-27T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-28T00:00:00Z,2.369155,0.689595,0.471091,2.706542,5.030074,0.905719,0.639389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-29T00:00:00Z,10.314519,4.180251,4.784721,18.956783,16.384975,1.216254,7.597379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-30T00:00:00Z,5.566177,2.945488,3.798779,8.271051,6.983503,1.52096,3.739182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-03-31T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-01T00:00:00Z,0.345623,0,0,0.6075,0.609335,0,0.344424,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-02T00:00:00Z,4.225047,2.256197,2.656106,4.799386,5.996923,1.811979,2.147479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-03T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-04T00:00:00Z,1.819639,1.471023,0.478119,1.037126,1.809592,0.035513,1.71286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-05T00:00:00Z,3.223393,3.744596,3.349219,2.029465,2.160086,3.259608,1.825651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-06T00:00:00Z,0.127493,0.00809,0.528822,0.384716,0,0.323143,0.829924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-07T00:00:00Z,0,0,0,0,0,0.035242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-08T00:00:00Z,2.006607,1.565706,1.859364,0.521727,1.203486,3.159304,0.405267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-09T00:00:00Z,0.16974,0.229217,0.726384,0,0.027516,0.734389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-10T00:00:00Z,1.394169,0,0.206458,0.968557,3.179308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-11T00:00:00Z,8.123349,5.798692,5.951061,7.373724,7.241965,2.232035,3.241943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-12T00:00:00Z,5.246177,6.927838,5.746738,3.711153,3.42676,6.316301,3.561814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-13T00:00:00Z,0.08944,0,0,0.279461,0.136442,0,0.201922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-19T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-20T00:00:00Z,1.072369,2.193575,0.964597,0.875953,0.971784,1.710726,2.444934,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-21T00:00:00Z,0.021274,0.338432,0.328413,0,0.008539,0.330463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-24T00:00:00Z,2.235971,1.134542,1.472868,2.055652,2.579274,0.156014,1.290517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-25T00:00:00Z,12.751541,8.992869,13.844294,11.276789,10.708384,9.868956,9.157421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-26T00:00:00Z,2.768859,0.895289,2.116968,2.778274,2.582121,0.396067,3.66393,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-27T00:00:00Z,0,0.076855,0,0.991203,0.123727,0,1.896813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-28T00:00:00Z,2.432677,0.831469,0.784736,2.87518,4.307265,0.498811,2.051055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-29T00:00:00Z,4.470442,2.764365,1.939331,4.825447,4.595896,0.961565,2.99608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-04-30T00:00:00Z,2.007206,0.714464,0.544744,2.113088,2.350419,0,2.256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-01T00:00:00Z,4.401376,2.06803,0.894947,4.69881,3.792245,0,6.793786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-02T00:00:00Z,27.898588,12.730114,10.023807,26.215757,23.965857,2.387097,28.610462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-03T00:00:00Z,1.081058,0.407046,0.710461,2.11549,1.452835,0,1.049634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-04T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-05T00:00:00Z,6.126329,12.957829,15.015515,0.590421,1.27996,13.54684,4.045176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-06T00:00:00Z,1.244654,2.132899,1.285979,0.168765,0.238914,1.079895,1.176301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-07T00:00:00Z,2.547733,1.865032,0.589842,2.293236,1.243336,3.173397,1.718018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-08T00:00:00Z,1.125702,6.601988,4.298777,0,0.102853,5.491363,4.282855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-09T00:00:00Z,0.503826,4.833739,2.62248,0,0,5.117935,1.925276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-10T00:00:00Z,0.16135,1.643008,0.312757,0.638242,0.010058,2.350635,2.932744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-11T00:00:00Z,0,0.199853,0,0.107154,0,0.040664,0.639922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-12T00:00:00Z,2.593426,0.982031,1.315778,4.337626,4.622082,1.948742,1.900903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-13T00:00:00Z,2.833727,2.826236,3.343435,4.017557,1.783594,1.413744,4.690966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-14T00:00:00Z,0.117755,0.323899,0.55524,0,0,0.447439,0.520015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-17T00:00:00Z,5.316886,1.020833,1.29692,3.369956,6.199969,1.287415,2.268452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-18T00:00:00Z,12.959178,9.81564,13.10643,11.77131,9.766962,7.37965,12.957791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-19T00:00:00Z,31.809473,26.87851,35.261574,25.345627,21.063986,22.345242,31.82589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-20T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-21T00:00:00Z,0,0.111013,0.27086,0.441773,0.150104,2.361479,0.205836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-22T00:00:00Z,0.622778,0.125545,0.309999,2.016814,1.735963,1.781344,0.980963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-23T00:00:00Z,0.509369,0,0.183598,1.672202,1.571627,0.951669,0.354564,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-24T00:00:00Z,0,0,0,0.018218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-26T00:00:00Z,0.247644,0,0.124089,0,0.036435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-27T00:00:00Z,0.846599,0.640905,1.501599,0.575746,0.754314,2.994477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-29T00:00:00Z,0.099777,0,0,6.116219,3.736644,0.243306,9.310589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-30T00:00:00Z,0.69334,1.717616,0.237859,4.683755,2.980055,2.150705,5.770129,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-05-31T00:00:00Z,0.547571,1.728552,1.440133,0.399266,0.349168,1.51825,0.871019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-01T00:00:00Z,0.332739,2.044958,1.273259,0,0.04877,1.957011,0.369686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-02T00:00:00Z,0,1.473869,0.526597,0,0,2.529826,0.073475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-03T00:00:00Z,1.164504,1.34383,2.178521,2.796617,5.465963,7.833997,2.122571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-04T00:00:00Z,2.15582,1.671773,0.890233,5.447113,3.814258,1.738782,5.140172,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-05T00:00:00Z,0.006891,0.487197,0.009696,0.583717,0.311594,1.109986,0.508096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-06T00:00:00Z,7.424765,6.227903,10.097546,2.832546,4.073665,5.073882,4.375721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-07T00:00:00Z,11.759622,7.18596,8.50184,13.062591,11.018833,2.500006,13.534377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-08T00:00:00Z,0.70173,2.197469,1.383737,0.85432,0.308937,5.608609,4.31043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-09T00:00:00Z,3.935756,8.02222,4.774136,4.368748,5.305801,7.202626,4.501677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-10T00:00:00Z,7.86312,15.022708,13.512228,5.414979,7.840668,21.761581,4.255991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-11T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-13T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-15T00:00:00Z,3.491858,6.156892,5.877494,1.170593,1.676377,11.270486,9.214521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-16T00:00:00Z,31.02565,48.711887,39.907433,14.285557,13.470963,38.660191,30.382385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-17T00:00:00Z,1.390123,1.747279,2.04376,0.502624,0.520905,1.403713,0.490483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-19T00:00:00Z,1.427127,2.09185,1.283666,1.87525,1.648482,1.836104,1.995726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-20T00:00:00Z,10.47482,14.827502,16.118694,10.561377,9.90492,18.594286,14.603756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-22T00:00:00Z,0,0,0,0,0,0.58312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-25T00:00:00Z,0,0.519406,0.355187,0,0,0.722731,0.322186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-26T00:00:00Z,0,0.23476,0.225317,0.070087,0,0.295355,1.04234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-27T00:00:00Z,0.00839,0,0.655667,0,0.044026,0.008133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-28T00:00:00Z,1.266227,0.100676,0.363014,2.9922,3.067726,0,2.960141,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-29T00:00:00Z,6.463111,1.232369,2.701114,12.433334,13.479124,0.54476,10.780429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-06-30T00:00:00Z,1.316115,0.715812,0.633251,3.10745,1.345239,0,3.300827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-01T00:00:00Z,0.260678,0.19401,0.209572,0.649248,0.49946,0,0.64775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-02T00:00:00Z,3.806467,3.199872,0.93293,2.496917,3.412528,0.236935,2.512358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-03T00:00:00Z,13.284424,16.869614,4.260617,11.473762,9.691437,1.800049,13.90335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-04T00:00:00Z,0.08944,0,0.204679,0.61547,0.360364,0.248186,0.330014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-05T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-07T00:00:00Z,0,0,0,0,0,0.230429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-08T00:00:00Z,0.212137,0,0.295944,0,0.246125,0.34849,2.690795,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-09T00:00:00Z,2.004508,1.927205,0.797456,1.206142,1.213923,0.297931,0.759118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-10T00:00:00Z,8.923051,2.701142,6.309711,15.472214,13.967009,4.400084,5.680822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-11T00:00:00Z,0.472365,4.644075,3.003639,0.598898,0.568725,5.311494,0.066358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-12T00:00:00Z,0.838959,6.925287,2.28731,0,0,12.589888,6.06118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-13T00:00:00Z,0.474911,4.757034,5.465648,0.491112,0.125814,7.840504,4.166506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-14T00:00:00Z,0,0.135732,0,0,0,0,0.634229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-15T00:00:00Z,0,0,0,0,0.023341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-16T00:00:00Z,0,0,0,0,0,0.567532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-17T00:00:00Z,0,0,0,0,0.028275,1.245125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-18T00:00:00Z,0,0,0,0,0,0.038902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-19T00:00:00Z,0.817835,5.927528,3.763555,0,0.576315,3.732116,0.623555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-20T00:00:00Z,0.788622,0.237756,0,0.338794,0.783538,0,0.317738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-21T00:00:00Z,0.459032,0.198954,0,0.331836,0.51616,0.325988,0.744885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-22T00:00:00Z,0,0,0,0.207603,0.537413,1.846269,0.309021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-23T00:00:00Z,3.497401,0.009438,1.15006,3.411579,5.470138,6.165838,5.199948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-24T00:00:00Z,29.206163,20.106936,20.937931,19.634497,14.325662,7.563042,24.285273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-25T00:00:00Z,10.269574,7.544316,9.092036,6.08687,4.784141,6.096438,7.715327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-26T00:00:00Z,0.595811,3.821598,5.145332,0,0.215004,9.187828,0.449743,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-27T00:00:00Z,0.311165,1.354168,2.989229,0,0.240433,6.22724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-28T00:00:00Z,1.088099,0.292437,3.209385,0,0,0.629748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-29T00:00:00Z,2.674625,3.459948,5.184649,2.614064,3.285006,7.321229,2.273789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-30T00:00:00Z,9.162602,13.124423,13.08375,11.249968,10.418042,13.38798,13.436887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-07-31T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-02T00:00:00Z,0,0,0,1.465865,0.97387,0,0.961928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-03T00:00:00Z,0.829221,0.846898,1.860964,1.940402,2.602424,5.741851,0.764632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-04T00:00:00Z,4.523324,3.052454,6.022397,6.215022,9.216264,16.706949,1.306171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-05T00:00:00Z,0.815738,0.014532,0.109234,1.662461,1.36004,0,0.511653,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-06T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-07T00:00:00Z,0.239403,0,0.250667,0,0.260357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-08T00:00:00Z,5.484228,3.547438,1.952406,6.561784,9.600916,2.857982,13.637383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-09T00:00:00Z,17.396353,12.360372,7.582523,23.371443,20.654089,2.874383,22.946011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-10T00:00:00Z,3.153578,1.445854,0.687244,2.647082,2.062546,0,1.079344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
